timestamp,plant_id,supplier_id,supplier_name,raw_material_id,raw_material_name,purchase_order_id,delivery_id,planned_delivery_date,actual_delivery_date,supplier_delay_days,received_qty,ordered_qty,delivery_status,transport_type,logistics_incident_flag,customs_delay_flag,warehouse_id,stock_level,safety_stock,reorder_point,stockout_flag,inventory_turnover,reserved_stock_qty,available_stock_qty,damaged_stock_qty,shipment_id,customer_id,customer_region,shipment_date,estimated_arrival_date,actual_arrival_date,shipping_delay_days,shipped_qty,returned_qty,return_reason,logistics_cost
2026-01-14 13:40:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003837,DEL000003837,2026-01-21 13:40:00,2026-01-20 13:40:00,-1.0,590.0,595.0,on_time,camion,False,False,WH_FR01,931.0,289.0,402.0,False,9.41,150.0,781.0,0.0,SHP000003837,CUS001,Europe du Sud,2026-01-21 13:40:00,2026-01-29 13:40:00,2026-02-02 13:40:00,4.0,740.0,1.0,wrong_quantity,852.25
2026-01-14 13:45:00,FR02,SUP004,Aciers Rhône,RM004,Acier allié 42CrMo4,PO000003838,DEL000003838,2026-01-20 13:45:00,2026-01-20 13:45:00,0.0,553.0,558.0,on_time,camion,False,False,WH_FR01,806.0,263.0,438.0,False,4.58,266.0,538.0,2.0,SHP000003838,CUS004,International,2026-01-19 13:45:00,2026-01-20 13:45:00,2026-01-27 13:45:00,7.0,337.0,2.0,wrong_quantity,402.09
2026-01-14 13:50:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003839,DEL000003839,2026-01-17 13:50:00,2026-01-21 13:50:00,4.0,336.0,343.0,delayed,bateau,False,True,WH_ES01,741.0,226.0,325.0,False,11.7,266.0,473.0,2.0,SHP000003839,CUS004,Europe du Nord,2026-01-21 13:50:00,2026-01-30 13:50:00,2026-01-30 13:50:00,0.0,89.0,3.0,wrong_quantity,321.31
2026-01-14 13:55:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000003840,DEL000003840,2026-01-16 13:55:00,2026-01-19 13:55:00,3.0,733.0,739.0,delayed,bateau,False,True,WH_FR01,332.0,148.0,250.0,False,10.5,126.0,205.0,1.0,SHP000003840,CUS001,Europe du Nord,2026-01-20 13:55:00,2026-01-27 13:55:00,2026-02-03 13:55:00,7.0,569.0,0.0,unknown,578.26
2026-01-14 14:00:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003841,DEL000003841,2026-01-27 14:00:00,2026-01-25 14:00:00,-2.0,214.0,219.0,on_time,camion,False,False,WH_FR01,877.0,249.0,389.0,False,9.299999999999999,37.0,836.0,4.0,SHP000003841,CUS004,International,2026-01-21 14:00:00,2026-01-23 14:00:00,2026-01-23 14:00:00,0.0,897.0,1.0,wrong_quantity,1006.46
2026-01-14 14:05:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003842,DEL000003842,2026-01-18 14:05:00,2026-01-18 14:05:00,0.0,520.0,522.0,on_time,camion,False,False,WH_FR01,826.0,239.0,400.0,False,8.1,329.0,496.0,1.0,SHP000003842,CUS004,International,2026-01-19 14:05:00,2026-01-26 14:05:00,2026-01-30 14:05:00,4.0,250.0,0.0,unknown,486.4
2026-01-14 14:10:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003843,DEL000003843,2026-01-24 14:10:00,2026-01-22 14:10:00,-2.0,1007.0,1007.0,on_time,camion,False,False,WH_FR01,729.0,167.0,315.0,False,8.86,163.0,564.0,2.0,SHP000003843,CUS003,International,2026-01-18 14:10:00,2026-01-25 14:10:00,,,542.0,4.0,damaged_transport,878.61
2026-01-14 14:15:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003844,DEL000003844,2026-01-23 14:15:00,2026-01-22 14:15:00,-1.0,807.0,811.0,on_time,camion,False,False,WH_ES01,586.0,209.0,294.0,False,7.05,328.0,258.0,0.0,SHP000003844,CUS002,Europe du Sud,2026-01-18 14:15:00,2026-01-24 14:15:00,2026-01-24 14:15:00,0.0,60.0,4.0,quality,289.34
2026-01-14 14:20:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003845,DEL000003845,2026-01-25 14:20:00,2026-01-25 14:20:00,0.0,1177.0,1181.0,on_time,rail,False,False,WH_FR01,784.0,286.0,525.0,False,10.92,169.0,615.0,0.0,SHP000003845,CUS002,Europe du Sud,2026-01-16 14:20:00,2026-01-19 14:20:00,2026-01-21 14:20:00,2.0,873.0,2.0,wrong_quantity,957.8
2026-01-14 14:25:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003846,DEL000003846,2026-01-21 14:25:00,2026-01-21 14:25:00,0.0,1031.0,1034.0,on_time,camion,False,False,WH_FR01,755.0,221.0,446.0,False,8.59,68.0,686.0,1.0,SHP000003846,CUS003,Europe du Sud,2026-01-21 14:25:00,2026-01-24 14:25:00,2026-01-28 14:25:00,4.0,184.0,1.0,damaged_transport,339.09
2026-01-14 14:30:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003847,DEL000003847,2026-01-19 14:30:00,2026-01-17 14:30:00,-2.0,694.0,699.0,on_time,camion,False,False,WH_ES01,603.0,129.0,354.0,False,9.07,135.0,467.0,1.0,SHP000003847,CUS004,Europe du Nord,2026-01-17 14:30:00,2026-01-21 14:30:00,2026-01-21 14:30:00,0.0,349.0,1.0,wrong_quantity,570.41
2026-01-14 14:35:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003848,DEL000003848,2026-01-26 14:35:00,2026-01-24 14:35:00,-2.0,807.0,810.0,on_time,rail,False,False,WH_FR01,884.0,189.0,436.0,False,4.8,276.0,608.0,0.0,SHP000003848,CUS001,Europe du Nord,2026-01-16 14:35:00,2026-01-18 14:35:00,2026-01-19 14:35:00,1.0,492.0,3.0,wrong_quantity,564.4
2026-01-14 14:40:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000003849,DEL000003849,2026-01-26 14:40:00,2026-01-26 14:40:00,0.0,732.5,1139.0,on_time,bateau,False,False,WH_ES01,539.0,147.0,252.0,False,8.07,261.0,278.0,0.0,SHP000003849,CUS001,Europe du Nord,2026-01-21 14:40:00,2026-01-23 14:40:00,2026-01-23 14:40:00,0.0,742.0,1.0,quality,745.63
2026-01-14 14:45:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003850,DEL000003850,2026-01-23 14:45:00,2026-01-21 14:45:00,-2.0,658.0,663.0,on_time,camion,False,False,WH_ES01,577.5,160.0,391.0,False,10.96,141.0,433.5,3.0,SHP000003850,CUS002,Europe du Sud,2026-01-19 14:45:00,2026-01-22 14:45:00,2026-01-22 14:45:00,0.0,122.0,1.0,wrong_quantity,324.75
2026-01-14 14:50:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003851,DEL000003851,2026-01-17 14:50:00,2026-01-17 14:50:00,0.0,971.0,974.0,on_time,bateau,False,False,WH_ES01,490.0,142.0,282.0,False,5.39,186.0,303.0,1.0,SHP000003851,CUS002,Europe du Sud,2026-01-18 14:50:00,2026-01-23 14:50:00,2026-01-24 14:50:00,1.0,205.0,1.0,damaged_transport,382.16
2026-01-14 14:55:00,FR01,SUP001,Aciers Rhône,RM001,Composite carbone,PO000003852,DEL000003852,2026-01-22 14:55:00,2026-01-21 14:55:00,-1.0,360.0,365.0,on_time,unknown,False,False,WH_FR01,918.0,248.0,472.0,False,3.8,188.0,728.0,2.0,SHP000003852,CUS001,International,2026-01-17 14:55:00,2026-01-21 14:55:00,2026-01-28 14:55:00,7.0,240.0,0.0,unknown,467.23
2026-01-14 15:00:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000003853,DEL000003853,2026-01-20 15:00:00,2026-01-19 15:00:00,-1.0,316.0,323.0,on_time,bateau,False,False,WH_ES01,365.0,172.0,414.0,False,13.97,250.0,111.0,4.0,SHP000003853,CUS004,France,2026-01-20 15:00:00,2026-01-26 15:00:00,2026-02-02 15:00:00,7.0,812.0,1.0,damaged_transport,1195.45
2026-01-14 15:05:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003854,DEL000003854,2026-01-28 15:05:00,2026-01-27 15:05:00,-1.0,870.0,873.0,on_time,rail,False,False,WH_ES01,700.0,222.0,366.0,False,4.84,298.0,402.0,0.0,SHP000003854,CUS004,France,2026-01-19 15:05:00,2026-01-20 15:05:00,2026-01-27 15:05:00,7.0,75.0,2.0,quality,304.41
2026-01-14 15:10:00,FR02,SUP002,Fluides Techniques,RM004,Fluide hydraulique,PO000003855,DEL000003855,2026-01-24 15:10:00,,,0.0,575.0,missing,camion,False,False,WH_FR01,552.0,286.0,463.0,False,5.38,35.0,517.0,0.0,SHP000003855,CUS003,France,2026-01-17 15:10:00,2026-01-23 15:10:00,2026-01-30 15:10:00,7.0,81.0,0.0,unknown,298.06
2026-01-14 15:15:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003856,DEL000003856,2026-01-24 15:10:00,2026-01-19 15:15:00,,153.0,129.0,on_time,camion,False,False,WH_ES01,780.0,194.0,443.0,False,5.92,281.0,496.0,3.0,SHP000003856,CUS001,Europe du Sud,2026-01-19 15:15:00,2026-01-24 15:15:00,2026-01-24 15:15:00,0.0,299.0,0.0,unknown,391.35
2026-01-14 15:20:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003857,DEL000003857,2026-01-18 15:20:00,2026-01-18 15:20:00,0.0,306.0,313.0,on_time,camion,False,False,WH_ES01,698.0,262.0,407.0,False,8.71,286.0,411.0,1.0,SHP000003857,CUS001,France,2026-01-20 15:20:00,2026-01-24 15:20:00,2026-01-24 15:20:00,0.0,78.0,1.0,quality,278.68
2026-01-14 15:25:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003858,DEL000003858,2026-01-25 15:25:00,2026-01-23 15:25:00,-2.0,900.0,906.0,on_time,bateau,False,False,WH_ES01,693.0,178.0,384.0,False,7.81,286.0,403.0,4.0,SHP000003858,CUS001,Europe du Sud,2026-01-20 15:20:00,2026-01-24 15:25:00,2026-01-23 15:25:00,-1.0,578.0,3.0,wrong_quantity,881.02
2026-01-14 15:30:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003859,DEL000003859,2026-01-27 15:30:00,2026-01-26 15:30:00,-1.0,200.0,204.0,on_time,bateau,False,False,WH_FR01,930.0,211.0,425.0,False,4.61,213.0,716.0,1.0,SHP000003859,CUS003,Europe du Nord,2026-01-20 15:20:00,2026-01-24 15:25:00,2026-01-26 15:30:00,,526.0,0.0,damaged_transport,641.48
2026-01-14 15:35:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003860,DEL000003860,2026-01-24 15:35:00,2026-01-22 15:35:00,-2.0,982.0,985.0,on_time,camion,False,False,WH_FR01,441.0,159.0,351.0,False,8.28,155.0,286.0,0.0,SHP000003860,CUS003,Europe du Sud,2026-01-15 15:35:00,2026-01-23 15:35:00,2026-01-30 15:35:00,7.0,657.0,1.0,damaged_transport,582.26
2026-01-14 15:40:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003861,DEL000003861,2026-01-26 15:40:00,2026-01-26 15:40:00,0.0,1179.0,1182.0,on_time,camion,False,False,WH_FR01,897.0,283.0,508.0,False,9.55,238.0,657.0,2.0,SHP000003861,CUS001,Europe du Nord,2026-01-18 15:40:00,2026-01-25 15:40:00,,,88.0,0.0,unknown,298.14
2026-01-14 15:45:00,FR01,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003862,DEL000003862,2026-01-24 15:45:00,2026-01-24 15:45:00,0.0,518.0,520.0,on_time,camion,False,False,WH_FR01,738.0,221.0,368.0,False,6.72,116.0,621.0,1.0,SHP000003862,CUS004,France,2026-01-20 15:45:00,2026-01-23 15:45:00,2026-01-22 15:45:00,-1.0,420.0,0.0,wrong_quantity,716.27
2026-01-14 15:50:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003863,DEL000003863,2026-01-28 15:50:00,2026-01-28 15:50:00,0.0,168.0,169.0,on_time,camion,False,False,WH_ES01,812.0,294.0,416.0,False,4.7,53.0,759.0,0.0,SHP000003863,CUS003,Europe du Nord,2026-01-18 15:50:00,2026-01-24 15:50:00,2026-01-25 15:50:00,1.0,755.0,3.0,wrong_quantity,1021.86
2026-01-14 15:55:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003864,DEL000003864,2026-01-22 15:55:00,2026-01-22 15:55:00,0.0,425.0,431.0,on_time,rail,False,False,WH_FR01,902.0,141.0,256.0,False,8.75,251.0,651.0,0.0,SHP000003864,CUS001,Europe du Nord,2026-01-18 15:55:00,2026-01-21 15:55:00,2026-01-28 15:55:00,7.0,561.0,0.0,unknown,869.29
2026-01-14 16:00:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003865,DEL000003865,2026-01-17 16:00:00,2026-01-15 16:00:00,-2.0,185.0,191.0,on_time,rail,False,False,WH_FR01,393.0,142.0,386.0,False,8.69,278.0,113.0,2.0,SHP000003865,CUS001,Europe du Nord,2026-01-16 16:00:00,2026-01-22 16:00:00,2026-01-22 16:00:00,0.0,258.0,1.0,quality,507.0
2026-01-14 16:05:00,FR01,SUP004,Fluides Techniques,RM002,Fluide hydraulique,PO000003866,DEL000003866,2026-01-28 16:05:00,2026-01-27 16:05:00,-1.0,436.0,444.0,on_time,camion,False,False,WH_FR01,882.0,260.0,460.0,False,3.59,273.0,609.0,0.0,SHP000003866,CUS001,Europe du Nord,2026-01-15 16:05:00,2026-01-20 16:05:00,2026-01-24 16:05:00,4.0,831.0,4.0,quality,717.17
2026-01-14 16:10:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003867,DEL000003867,2026-01-24 16:10:00,2026-01-23 16:10:00,-1.0,161.0,655.5,on_time,camion,False,False,WH_ES01,1047.0,216.0,374.0,False,3.06,211.0,835.0,1.0,SHP000003867,CUS002,France,2026-01-21 16:10:00,2026-01-23 16:10:00,2026-01-23 16:10:00,0.0,594.0,0.0,unknown,643.44
2026-01-14 16:15:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003868,DEL000003868,2026-01-24 16:10:00,2026-01-27 16:15:00,,863.0,867.0,on_time,camion,False,False,WH_FR01,709.0,236.0,406.0,False,8.09,163.0,545.0,1.0,SHP000003868,CUS002,France,2026-01-17 16:15:00,2026-01-18 16:15:00,2026-01-17 16:15:00,-1.0,682.0,3.0,damaged_transport,944.0
2026-01-14 16:20:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003869,DEL000003869,2026-01-20 16:20:00,2026-01-19 16:20:00,-1.0,962.0,966.0,on_time,camion,False,False,WH_FR01,587.0,188.0,290.0,False,3.98,89.0,495.0,3.0,SHP000003869,CUS001,International,2026-01-17 16:15:00,2026-01-20 16:20:00,2026-01-20 16:20:00,0.0,679.0,0.0,unknown,667.6
2026-01-14 16:25:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003870,DEL000003870,2026-01-21 16:25:00,2026-01-20 16:25:00,-1.0,584.0,587.0,on_time,bateau,False,False,WH_FR01,1031.0,162.0,401.0,False,8.75,323.0,708.0,0.0,SHP000003870,CUS003,International,2026-01-19 16:25:00,2026-01-25 16:25:00,2026-01-24 16:25:00,-1.0,821.0,2.0,damaged_transport,1115.37
2026-01-14 16:30:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003871,DEL000003871,2026-01-28 16:30:00,2026-02-04 16:30:00,7.0,1001.0,1004.0,delayed,rail,True,False,WH_ES01,922.0,244.0,384.0,False,6.13,39.0,883.0,0.0,SHP000003871,CUS004,Europe du Nord,2026-01-17 16:30:00,2026-01-25 16:30:00,2026-01-24 16:30:00,-1.0,596.0,1.0,damaged_transport,672.38
2026-01-14 16:35:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003872,DEL000003872,2026-01-27 16:35:00,2026-01-25 16:35:00,-2.0,954.0,960.0,on_time,unknown,False,False,WH_ES01,768.0,139.0,234.0,False,13.56,207.0,558.0,3.0,SHP000003872,CUS003,Europe du Sud,2026-01-16 16:35:00,2026-01-24 16:35:00,2026-01-25 16:35:00,1.0,562.0,1.0,wrong_quantity,710.13
2026-01-14 16:40:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003873,DEL000003873,2026-01-24 16:40:00,2026-01-22 16:40:00,-2.0,767.0,768.0,on_time,camion,False,False,WH_ES01,680.0,227.0,357.0,False,9.98,311.0,366.0,3.0,SHP000003873,CUS001,Europe du Nord,2026-01-16 16:40:00,2026-01-23 16:40:00,2026-01-22 16:40:00,-1.0,585.5,2.0,wrong_quantity,346.2
2026-01-14 16:45:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003874,DEL000003874,2026-01-22 16:45:00,2026-01-31 16:45:00,9.0,830.0,834.0,delayed,rail,True,False,WH_FR01,890.0,222.0,391.0,False,6.63,247.0,643.0,0.0,SHP000003874,CUS004,France,2026-01-16 16:45:00,2026-01-20 16:45:00,2026-01-21 16:45:00,1.0,609.0,0.0,unknown,675.44
2026-01-14 16:50:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003875,DEL000003875,2026-01-24 16:50:00,2026-01-24 16:50:00,0.0,1010.0,1013.0,on_time,rail,False,False,WH_FR01,546.0,226.0,323.0,False,13.11,344.0,201.0,1.0,SHP000003875,CUS002,Europe du Nord,2026-01-16 16:50:00,2026-01-21 16:50:00,2026-01-25 16:50:00,4.0,768.0,1.0,quality,1049.69
2026-01-14 16:55:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003876,DEL000003876,2026-01-18 16:55:00,2026-01-18 16:55:00,0.0,1082.0,878.0,on_time,camion,False,False,WH_FR01,538.0,283.0,407.0,False,8.31,183.0,355.0,0.0,SHP000003876,CUS004,International,2026-01-15 16:55:00,2026-01-17 16:55:00,,,569.0,0.0,unknown,896.61
2026-01-14 17:00:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003877,DEL000003877,2026-01-27 17:00:00,2026-01-25 17:00:00,-2.0,939.0,743.0,on_time,camion,False,False,WH_FR01,402.0,134.0,290.0,False,5.6,62.0,338.0,2.0,SHP000003877,CUS004,International,2026-01-21 17:00:00,2026-01-22 17:00:00,2026-01-22 17:00:00,0.0,268.0,1.0,quality,540.21
2026-01-14 17:05:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003878,DEL000003878,2026-01-24 17:05:00,2026-01-23 17:05:00,-1.0,796.0,801.0,on_time,camion,False,False,WH_ES01,612.0,159.0,324.0,False,7.96,99.0,512.0,1.0,SHP000003878,CUS004,Europe du Nord,2026-01-15 17:05:00,2026-01-22 17:05:00,2026-01-29 17:05:00,7.0,413.0,2.0,quality,525.08
2026-01-14 17:10:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003879,DEL000003879,2026-01-22 17:10:00,2026-01-21 17:10:00,-1.0,426.0,720.5,on_time,camion,False,False,WH_ES01,752.0,238.0,344.0,False,8.2,53.0,699.0,0.0,SHP000003879,CUS004,Europe du Nord,2026-01-20 17:10:00,2026-01-24 17:10:00,2026-01-28 17:10:00,4.0,558.0,2.0,wrong_quantity,517.8
2026-01-14 17:15:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003880,DEL000003880,2026-01-21 17:15:00,2026-01-20 17:15:00,-1.0,637.0,640.0,on_time,camion,False,False,WH_FR01,685.0,159.0,363.0,False,13.22,92.0,592.0,1.0,SHP000003880,CUS003,International,2026-01-20 17:15:00,2026-01-29 17:15:00,2026-02-05 17:15:00,7.0,357.0,1.0,wrong_quantity,520.2
2026-01-14 17:20:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003881,DEL000003881,2026-01-22 17:20:00,2026-01-21 17:20:00,-1.0,302.0,305.0,on_time,camion,False,False,WH_FR01,497.0,191.0,333.0,False,11.37,324.0,171.0,2.0,SHP000003881,CUS001,International,2026-01-17 17:20:00,2026-01-23 17:20:00,2026-01-30 17:20:00,7.0,132.0,0.0,unknown,296.95
2026-01-14 17:25:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003882,DEL000003882,2026-01-19 17:25:00,2026-01-17 17:25:00,-2.0,1174.0,1178.0,on_time,rail,False,False,WH_ES01,938.0,239.0,393.0,False,3.52,48.0,889.0,1.0,SHP000003882,CUS001,Europe du Sud,2026-01-17 17:25:00,2026-01-24 17:25:00,2026-01-24 17:25:00,0.0,619.0,0.0,unknown,830.28
2026-01-14 17:30:00,FR02,SUP003,Composites Europe,RM003,Composite carbone,PO000003883,DEL000003883,2026-01-25 17:30:00,2026-01-24 17:30:00,-1.0,675.0,679.0,on_time,bateau,False,False,WH_ES01,555.0,219.0,407.0,False,11.36,172.0,382.0,1.0,SHP000003883,CUS004,Europe du Sud,2026-01-20 17:30:00,2026-01-21 17:30:00,2026-01-23 17:30:00,2.0,754.0,2.0,damaged_transport,955.08
2026-01-14 17:35:00,FR02,SUP001,Aciers Rhône,RM001,Acier allié 42CrMo4,PO000003884,DEL000003884,2026-01-26 17:35:00,2026-01-25 17:35:00,-1.0,746.0,753.0,on_time,camion,False,False,WH_ES01,583.0,170.0,415.0,False,4.94,32.0,550.0,1.0,SHP000003884,CUS004,Europe du Sud,2026-01-21 17:35:00,2026-01-28 17:35:00,2026-01-28 17:35:00,0.0,745.0,4.0,quality,739.58
2026-01-14 17:40:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003885,DEL000003885,2026-01-23 17:40:00,2026-01-30 17:40:00,7.0,839.0,840.0,delayed,rail,True,False,WH_FR01,624.0,260.0,391.0,False,12.11,228.0,395.0,1.0,SHP000003885,CUS002,France,2026-01-20 17:40:00,2026-01-26 17:40:00,2026-01-26 17:40:00,0.0,501.0,2.0,quality,496.47
2026-01-14 17:45:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003886,DEL000003886,2026-01-23 17:45:00,2026-02-02 17:45:00,10.0,838.0,841.0,delayed,rail,True,False,WH_FR01,832.0,290.0,496.0,False,3.14,37.0,793.0,2.0,SHP000003886,CUS004,Europe du Sud,2026-01-18 17:45:00,2026-01-24 17:45:00,2026-01-28 17:45:00,4.0,256.0,4.0,damaged_transport,380.98
2026-01-14 17:50:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003887,DEL000003887,2026-01-19 17:50:00,2026-01-23 17:50:00,4.0,229.0,229.0,delayed,rail,False,False,WH_ES01,780.0,230.0,453.0,False,13.7,101.0,679.0,0.0,SHP000003887,CUS002,Europe du Nord,2026-01-21 17:50:00,2026-01-30 17:50:00,2026-01-30 17:50:00,0.0,736.0,1.0,quality,929.56
2026-01-14 17:55:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000003888,DEL000003888,2026-01-28 17:55:00,2026-01-28 17:55:00,0.0,878.0,882.0,on_time,bateau,False,False,WH_FR01,647.0,190.0,432.0,False,10.23,210.0,437.0,0.0,SHP000003888,CUS003,International,2026-01-18 17:55:00,2026-01-27 17:55:00,2026-01-31 17:55:00,4.0,631.0,3.0,damaged_transport,950.33
2026-01-14 18:00:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003889,DEL000003889,2026-01-23 18:00:00,2026-01-22 18:00:00,-1.0,136.0,139.0,on_time,camion,False,False,WH_FR01,766.0,267.0,437.0,False,3.81,111.0,654.0,1.0,SHP000003889,CUS002,Europe du Nord,2026-01-15 18:00:00,2026-01-21 18:00:00,2026-01-21 18:00:00,0.0,319.0,0.0,unknown,544.39
2026-01-14 18:05:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003890,DEL000003890,2026-01-17 18:05:00,2026-01-15 18:05:00,-2.0,808.0,809.0,on_time,camion,False,False,WH_ES01,762.0,293.0,517.0,False,3.47,120.0,641.0,1.0,SHP000003890,CUS004,International,2026-01-21 18:05:00,2026-01-23 18:05:00,2026-01-23 18:05:00,0.0,871.0,1.0,wrong_quantity,900.1
2026-01-14 18:10:00,FR02,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003891,DEL000003891,2026-01-16 18:10:00,2026-01-16 18:10:00,0.0,475.0,479.0,on_time,camion,False,False,WH_FR01,680.0,154.0,385.0,False,3.7,335.0,344.0,1.0,SHP000003891,CUS003,Europe du Sud,2026-01-19 18:10:00,2026-01-25 18:10:00,2026-01-25 18:10:00,0.0,463.0,3.0,wrong_quantity,448.68
2026-01-14 18:15:00,FR01,SUP003,Composites Europe,RM003,Composite carbone,PO000003892,DEL000003892,2026-01-26 18:15:00,2026-01-24 18:15:00,-2.0,663.0,669.0,on_time,bateau,False,False,WH_FR01,893.0,245.0,350.0,False,4.26,40.0,851.0,2.0,SHP000003892,CUS003,France,2026-01-16 18:15:00,2026-01-22 18:15:00,2026-01-23 18:15:00,1.0,655.0,1.0,damaged_transport,837.33
2026-01-14 18:20:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003893,DEL000003893,2026-01-24 18:20:00,2026-01-24 18:20:00,0.0,98.0,104.0,on_time,rail,False,False,WH_FR01,623.0,284.0,400.0,False,7.8,300.0,320.0,3.0,SHP000003893,CUS002,International,2026-01-18 18:20:00,2026-01-27 18:20:00,2026-01-26 18:20:00,-1.0,827.0,1.0,damaged_transport,1054.35
2026-01-14 18:25:00,FR01,SUP004,Fluides Techniques,RM004,Fluide hydraulique,PO000003894,DEL000003894,2026-01-23 18:25:00,2026-01-21 18:25:00,-2.0,277.0,283.0,on_time,camion,False,False,WH_FR01,481.0,225.0,346.0,False,3.68,289.0,189.0,3.0,SHP000003894,CUS004,Europe du Sud,2026-01-18 18:25:00,2026-01-27 18:25:00,2026-02-03 18:25:00,7.0,879.0,4.0,wrong_quantity,1128.57
2026-01-14 18:30:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003895,DEL000003895,2026-01-23 18:30:00,2026-01-23 18:30:00,0.0,246.0,250.0,on_time,rail,False,False,WH_ES01,707.0,238.0,471.0,False,6.55,218.0,488.0,1.0,SHP000003895,CUS004,Europe du Nord,2026-01-16 18:30:00,2026-01-21 18:30:00,2026-01-20 18:30:00,-1.0,703.0,0.0,wrong_quantity,777.92
2026-01-14 18:35:00,FR01,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003896,DEL000003896,2026-01-22 18:35:00,2026-01-22 18:35:00,0.0,750.0,751.0,on_time,rail,False,False,WH_ES01,764.0,155.0,433.5,False,3.59,218.0,545.0,1.0,SHP000003896,CUS003,France,2026-01-19 18:35:00,2026-01-21 18:30:00,2026-01-25 18:35:00,,100.0,0.0,unknown,335.2
2026-01-14 18:40:00,FR02,SUP002,Alu Iberica,RM002,Aluminium 7075,PO000003897,DEL000003897,2026-01-19 18:40:00,2026-01-18 18:40:00,-1.0,243.0,247.0,on_time,rail,False,False,WH_ES01,1151.0,235.0,396.0,False,13.97,294.0,856.0,1.0,SHP000003897,CUS004,International,2026-01-16 18:40:00,2026-01-19 18:40:00,2026-01-19 18:40:00,0.0,689.0,2.0,quality,852.82
2026-01-14 18:45:00,FR02,SUP002,Composites Europe,RM003,Composite carbone,PO000003898,DEL000003898,2026-01-28 18:45:00,2026-01-31 18:45:00,3.0,904.0,911.0,delayed,bateau,False,True,WH_ES01,379.0,129.0,284.0,False,4.41,138.0,241.0,0.0,SHP000003898,CUS004,Europe du Nord,2026-01-17 18:45:00,2026-01-23 18:45:00,2026-01-23 18:45:00,0.0,252.0,4.0,damaged_transport,368.1
