timestamp,plant_id,old_production_line_id,product_id,batch_id,work_order_id,actual_production_qty,good_qty,scrap_qty,production_speed,machine_status,downtime_minutes,setup_time_minutes,operator_id,inspection_id,dimension_measurement,tolerance_min,tolerance_max,defect_type,defect_category,defect_severity,is_conforming,scrap_flag,rework_required,quality_score,vision_defect_detected,operator_validation,old_plant_id,old_product_id,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity,part_name
2026-01-02 16:35:00,FR01,L03,P004,BATCH001,WO1003,1016.3333333333334,869.0,39.0,17.74,running,4.0,17.0,OP03,INS0415,10.354,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 16:40:00,FR01,L03,P003,BATCH002,WO1001,964.6666666666666,957.6666666666666,7.0,169.93315296566078,stopped,6.0,28.0,OP02,INS0416,10.018,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 16:45:00,FR01,L01,P004,BATCH003,WO1002,913.0,879.0,34.0,18.39,stopped,21.0,44.0,OP03,INS0417,10.579,9.5,10.5,fissure,dimensionnel,critical,False,True,True,70.0,True,True,FR02,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 16:50:00,FR01,L01,P004,BATCH002,WO1003,919.0,915.0,4.0,21.05,running,48.0,39.0,OP03,INS0418,10.197,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR01,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 16:55:00,FR01,L03,P004,BATCH003,WO1001,991.0,957.0,34.0,24.57,running,30.0,34.0,OP01,INS0419,10.012,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:00:00,FR01,L01,P004,BATCH001,WO1001,1051.0,1005.0,46.0,20.16,running,31.0,29.0,OP01,INS0420,9.827,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:05:00,FR01,L03,P002,BATCH002,WO1002,1056.0,1043.0,13.0,22.29,stopped,7.0,37.0,OP01,INS0421,9.972,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 17:10:00,FR01,L03,P001,BATCH002,WO1002,1070.0,1050.0,20.0,169.93315296566078,running,40.0,13.0,OP02,INS0422,10.037,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 17:15:00,FR01,L02,P001,BATCH003,WO1003,1095.0,1049.0,46.0,26.37,stopped,41.0,30.0,OP02,INS0423,10.366,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False,FR01,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 17:20:00,FR01,L03,P004,BATCH001,WO1001,1097.5,907.0,23.0,22.72,running,10.0,28.0,OP03,INS0424,10.307,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR01,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:25:00,FR01,L02,P004,BATCH001,WO1001,1100.0,1084.0,16.0,24.32,running,0.0,37.0,OP01,INS0425,10.113,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:30:00,FR01,L02,P002,BATCH003,WO1002,900.0,883.0,17.0,17.28,running,46.0,43.0,OP02,INS0426,9.8045,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 17:35:00,FR01,L03,P004,BATCH001,WO1003,1134.0,1101.0,33.0,21.09,running,39.0,29.0,OP03,INS0427,9.496,9.5,10.5,deformation,esthetique,major,False,True,True,78.0,True,True,FR02,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:40:00,FR01,L01,P002,BATCH003,WO1002,1053.0,1042.0,11.0,19.7,running,18.0,19.0,OP02,INS0428,10.116,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 17:45:00,FR01,L03,P002,BATCH001,WO1002,874.0,859.0,15.0,16.25,running,43.0,10.0,OP03,INS0429,10.314,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 17:50:00,FR01,L02,P004,BATCH001,WO1003,890.0,887.0,3.0,16.6,running,37.0,24.0,OP01,INS0430,10.137,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 17:55:00,FR01,L03,P001,BATCH001,WO1001,918.0,894.0,24.0,19.16,running,41.0,20.0,OP03,INS0431,9.667,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 18:00:00,FR01,L03,P002,BATCH002,WO1001,853.0,820.0,33.0,19.7,running,38.5,25.0,OP03,INS0432,10.347,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 18:05:00,FR01,L02,P001,BATCH002,WO1001,1089.0,1062.0,27.0,20.95,running,36.0,19.0,OP01,INS0433,10.19,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR01,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 18:10:00,FR01,L03,P001,BATCH003,WO1003,880.0,835.0,45.0,20.37,stopped,55.0,43.0,OP01,INS0434,10.086,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 18:15:00,FR01,L03,P002,BATCH001,WO1003,966.0,956.0,10.0,21.95,running,46.5,8.0,OP03,INS0435,10.022,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 18:20:00,FR01,L02,P003,BATCH002,WO1003,1044.0,1032.0,12.0,24.0,running,38.0,28.0,OP02,INS0435,10.498,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 18:25:00,FR01,L01,P002,BATCH001,WO1003,939.0,909.0,30.0,19.68,running,31.0,7.0,OP01,INS0437,10.111,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR02,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 18:30:00,FR01,L02,P003,BATCH001,WO1003,1027.0,1003.0,24.0,22.91,stopped,24.0,5.0,OP03,INS0438,9.94,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR01,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 18:35:00,FR01,L02,P002,BATCH001,WO1002,994.0,956.0,38.0,23.49,running,53.0,34.0,OP01,INS0439,9.797,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR02,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 18:40:00,FR01,L03,P002,BATCH002,WO1001,1051.0,1042.0,9.0,22.46,running,21.0,17.0,OP01,INS0440,10.189,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 18:45:00,FR01,L02,P001,BATCH001,WO1003,1052.0,1029.0,23.0,19.81,running,26.0,22.0,OP02,INS0441,10.247,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR01,P002,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 18:50:00,FR01,L03,P001,BATCH001,WO1001,873.0,873.0,118.47713097713095,17.98,running,40.0,44.0,OP01,INS0442,10.014,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 18:55:00,FR01,L03,P001,BATCH003,WO1003,954.0,873.3333333333334,24.0,17.94,running,46.0,15.0,OP03,INS0443,9.861,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR01,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:00:00,FR01,L03,P001,BATCH001,WO1001,931.5,873.6666666666666,27.0,26.18,running,37.0,33.0,OP03,INS0444,10.333,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:05:00,FR01,L02,P001,BATCH002,WO1002,909.0,874.0,35.0,21.39,running,47.0,8.0,OP01,INS0445,9.778,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,False,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:10:00,FR01,L02,P001,BATCH001,WO1001,864.0,847.0,17.0,17.77,running,38.0,29.0,OP01,INS0446,9.797,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR01,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:15:00,FR01,L03,P001,BATCH001,WO1001,934.0,929.0,5.0,19.89,stopped,14.0,40.0,OP02,INS0447,9.816,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR01,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:20:00,FR01,L01,P004,BATCH002,WO1003,1046.0,1045.0,1.0,20.96,running,54.0,40.0,OP02,INS0448,9.68,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 19:25:00,FR01,L01,P001,BATCH002,WO1001,1084.0,1082.0,2.0,20.88,stopped,1.0,44.0,OP02,INS0449,9.712,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:30:00,FR01,L02,P001,BATCH002,WO1001,1112.0,1067.0,45.0,21.69,running,59.0,32.0,OP03,INS0450,9.723,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:35:00,FR01,L03,P003,BATCH003,WO1002,855.0,848.0,7.0,23.22,running,7.0,12.0,OP02,INS0451,9.941,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 19:40:00,FR01,L03,P004,BATCH002,WO1002,1138.0,1108.0,30.0,24.75,running,43.0,25.0,OP03,INS0452,9.883,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False,FR02,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 19:45:00,FR01,L02,P001,BATCH001,WO1003,907.0,860.0,118.47713097713095,21.05,running,42.0,39.0,OP02,INS0453,10.256,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 19:50:00,FR01,L01,P003,BATCH001,WO1003,994.0,976.0,18.0,20.6,running,5.0,22.0,OP03,INS0454,10.221,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 19:55:00,FR01,L02,P002,BATCH003,WO1003,891.0,842.0,49.0,21.39,running,19.0,29.0,OP01,INS0455,9.944,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True,FR02,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 20:00:00,FR01,L02,P003,BATCH001,WO1003,1049.0,1044.0,5.0,23.66,running,31.5,9.0,OP03,INS0456,10.776,9.5,10.5,fissure,fonctionnel,critical,False,True,True,75.0,True,True,FR01,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 20:05:00,FR01,L03,P001,BATCH001,WO1003,1023.0,1010.0,13.0,23.73,running,44.0,12.0,OP01,INS0457,9.941,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 20:10:00,FR01,L02,P003,BATCH003,WO1002,944.0,942.0,2.0,20.54,running,22.0,27.0,OP03,INS0458,9.974,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 20:15:00,FR01,L01,P002,BATCH003,WO1001,1066.0,1019.0,47.0,25.58,running,47.0,7.0,OP03,INS0459,9.681,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 20:20:00,FR01,L02,P003,BATCH002,WO1002,960.0,960.0,0.0,23.11,stopped,39.0,41.0,OP01,INS0460,9.98,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False,FR02,P002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 20:25:00,FR01,L03,P001,BATCH003,WO1003,1029.0,971.5,43.0,20.64,running,16.0,35.0,OP03,INS0461,9.842,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR02,P002,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-02 20:30:00,FR01,L01,P002,BATCH001,WO1002,998.5,983.0,29.0,20.59,running,57.0,33.0,OP03,INS0462,9.704,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 20:35:00,FR01,L01,P004,BATCH003,WO1001,968.0,923.0,45.0,21.085,running,12.0,24.0,OP02,INS0463,9.875,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 20:40:00,FR01,L02,P002,BATCH001,WO1003,1077.0,1059.0,18.0,21.58,running,15.5,7.0,OP01,INS0464,10.082,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 20:45:00,FR01,L02,P003,BATCH001,WO1002,994.0,976.0,18.0,23.83,running,19.0,27.0,OP01,INS0465,9.869,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR02,P002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-02 20:50:00,FR01,L02,P004,BATCH003,WO1002,991.0,983.0,8.0,22.34,running,41.0,44.0,OP02,INS0466,9.816,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-02 20:55:00,FR01,L03,P002,BATCH003,WO1001,971.0,965.0,6.0,23.15,stopped,24.0,30.5,OP02,INS0467,9.7475,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,False,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-02 21:00:00,FR01,L02,P002,BATCH003,WO1003,1134.0,1089.0,45.0,21.54,running,21.0,17.0,OP02,INS0468,9.679,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
